sample_id,main_category,target_type,scenario_group,subscenario_desc,state_idlist,state_linkinfo,state_env,state_relativepath,state_tracker,expected_status,expected_ui_target_field,expected_ui_target_path,expected_execution_target_field,expected_execution_target_path,expected_tracker_status,target_file_relpath,target_file_exists_at_creation,sha256,lecmd_crosscheck,exiftool_crosscheck,system_output_status
CEEC_mp435.mp4-002,CONSISTENT,.mp4,BASELINE,CONSISTENT | UI=env(PRESENT_NORMAL_EXISTS)->mp435.mp4 | EXEC=env(PRESENT_NORMAL_EXISTS)->mp435.mp4 | fields: env=PRESENT_NORMAL_EXISTS | outlier: - | grup: UI=EXEC=env (field UI juga yang dieksekusi) -> consistent/env,ABSENT,ABSENT,PRESENT_NORMAL_EXISTS,ABSENT,NO_TRACKER,CONSISTENT,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\mp435.mp4,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\mp435.mp4,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\mp435.mp4,TRUE,6872606b8e60ff813be288dc7d8a6b1716c20c277c60b8674926ca07d9494fb8,SKIP,SKIP,CONSISTENT
CEEC_exee2.exe-012,CONSISTENT,.exe,BASELINE,CONSISTENT | UI=env(PRESENT_NORMAL_EXISTS)->exee2.exe | EXEC=env(PRESENT_NORMAL_EXISTS)->exee2.exe | fields: idlist=PRESENT_EXISTS env=PRESENT_NORMAL_EXISTS | outlier: - | grup: UI=EXEC=env (field UI juga yang dieksekusi) -> consistent/env,PRESENT_EXISTS,ABSENT,PRESENT_NORMAL_EXISTS,ABSENT,NO_TRACKER,CONSISTENT,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\exee2.exe,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\exee2.exe,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\exee2.exe,TRUE,386fbd8dcaf3d64a27cc72010304983e46bf69293b8b1ded7b2cd1eba5219599,SKIP,SKIP,CONSISTENT
CEEC_pdf14.pdf-002,CONSISTENT,.pdf,BASELINE,CONSISTENT | UI=env(PRESENT_NORMAL_EXISTS)->pdf14.pdf | EXEC=env(PRESENT_NORMAL_EXISTS)->pdf14.pdf | fields: idlist=PRESENT_EXISTS env=PRESENT_NORMAL_EXISTS | outlier: - | grup: UI=EXEC=env (field UI juga yang dieksekusi) -> consistent/env,PRESENT_EXISTS,ABSENT,PRESENT_NORMAL_EXISTS,ABSENT,NO_TRACKER,CONSISTENT,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\pdf14.pdf,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\pdf14.pdf,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\pdf14.pdf,TRUE,c97c1e63880ff4fce34b98aa820c70ed4f65d33ddb443707ba60adfb9e90339c,SKIP,SKIP,CONSISTENT
CEEC_vbsv.vbs-012,CONSISTENT,.vbs,BASELINE,CONSISTENT | UI=env(PRESENT_NORMAL_EXISTS)->vbsv.vbs | EXEC=env(PRESENT_NORMAL_EXISTS)->vbsv.vbs | fields: idlist=PRESENT_EXISTS env=PRESENT_NORMAL_EXISTS | outlier: - | grup: UI=EXEC=env (field UI juga yang dieksekusi) -> consistent/env,PRESENT_EXISTS,ABSENT,PRESENT_NORMAL_EXISTS,ABSENT,NO_TRACKER,CONSISTENT,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\vbsv.vbs,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\vbsv.vbs,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\vbsv.vbs,TRUE,3dace8f62ab4eb964790e1ed35d385c0f491ef2c550bd17140278c7f8e645987,SKIP,SKIP,CONSISTENT
CEEC_pdf24.pdf-002,CONSISTENT,.pdf,BASELINE,CONSISTENT | UI=env(PRESENT_NORMAL_EXISTS)->pdf24.pdf | EXEC=env(PRESENT_NORMAL_EXISTS)->pdf24.pdf | fields: idlist=PRESENT_EXISTS env=PRESENT_NORMAL_EXISTS | outlier: - | grup: UI=EXEC=env (field UI juga yang dieksekusi) -> consistent/env,PRESENT_EXISTS,ABSENT,PRESENT_NORMAL_EXISTS,ABSENT,NO_TRACKER,CONSISTENT,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\pdf24.pdf,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\pdf24.pdf,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\pdf24.pdf,TRUE,1f627088b6cb4baec4ebe3b5784320d3c4b8781433abdaf38d78d2ace62a55ff,SKIP,SKIP,CONSISTENT
CEEC_vbsv2.vbs-012,CONSISTENT,.vbs,BASELINE,CONSISTENT | UI=env(PRESENT_NORMAL_EXISTS)->vbsv2.vbs | EXEC=env(PRESENT_NORMAL_EXISTS)->vbsv2.vbs | fields: idlist=PRESENT_EXISTS env=PRESENT_NORMAL_EXISTS | outlier: - | grup: UI=EXEC=env (field UI juga yang dieksekusi) -> consistent/env,PRESENT_EXISTS,ABSENT,PRESENT_NORMAL_EXISTS,ABSENT,NO_TRACKER,CONSISTENT,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\vbsv2.vbs,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\vbsv2.vbs,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\vbsv2.vbs,TRUE,ec7a9be254a5cbb6d32fd79d586a0d94828fdfd1104efee6c6158543422d9da1,SKIP,SKIP,CONSISTENT
CEEC_pdf34.pdf-002,CONSISTENT,.pdf,BASELINE,CONSISTENT | UI=env(PRESENT_NORMAL_EXISTS)->pdf34.pdf | EXEC=env(PRESENT_NORMAL_EXISTS)->pdf34.pdf | fields: idlist=PRESENT_EXISTS env=PRESENT_NORMAL_EXISTS | outlier: - | grup: UI=EXEC=env (field UI juga yang dieksekusi) -> consistent/env,PRESENT_EXISTS,ABSENT,PRESENT_NORMAL_EXISTS,ABSENT,NO_TRACKER,CONSISTENT,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\pdf34.pdf,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\pdf34.pdf,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\pdf34.pdf,TRUE,8128baeb1699804e665c625c86169e854748319acf2fb7e9dd89e4b5f1a86864,SKIP,SKIP,CONSISTENT
CEEC_cmdc.cmd-013,CONSISTENT,.cmd,BASELINE,CONSISTENT | UI=env(PRESENT_NORMAL_EXISTS)->cmdc.cmd | EXEC=env(PRESENT_NORMAL_EXISTS)->cmdc.cmd | fields: idlist=PRESENT_EXISTS env=PRESENT_NORMAL_EXISTS | outlier: - | grup: UI=EXEC=env (field UI juga yang dieksekusi) -> consistent/env,PRESENT_EXISTS,ABSENT,PRESENT_NORMAL_EXISTS,ABSENT,NO_TRACKER,CONSISTENT,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\cmdc.cmd,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\cmdc.cmd,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\cmdc.cmd,TRUE,f2b081aed284fe7704df2aab0267e6b2d73a27264dd9ea27d0191adb76beaaac,SKIP,SKIP,CONSISTENT
CEEC_png12.png-002,CONSISTENT,.png,BASELINE,CONSISTENT | UI=env(PRESENT_NORMAL_EXISTS)->png12.png | EXEC=env(PRESENT_NORMAL_EXISTS)->png12.png | fields: idlist=PRESENT_EXISTS env=PRESENT_NORMAL_EXISTS | outlier: - | grup: UI=EXEC=env (field UI juga yang dieksekusi) -> consistent/env,PRESENT_EXISTS,ABSENT,PRESENT_NORMAL_EXISTS,ABSENT,NO_TRACKER,CONSISTENT,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\png12.png,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\png12.png,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\png12.png,TRUE,73a4211664f8b680f404d7019dacc583887dfb05efda08db834525fd4833d219,SKIP,SKIP,CONSISTENT
CEEC_cmdc2.cmd-013,CONSISTENT,.cmd,BASELINE,CONSISTENT | UI=env(PRESENT_NORMAL_EXISTS)->cmdc2.cmd | EXEC=env(PRESENT_NORMAL_EXISTS)->cmdc2.cmd | fields: idlist=PRESENT_EXISTS env=PRESENT_NORMAL_EXISTS | outlier: - | grup: UI=EXEC=env (field UI juga yang dieksekusi) -> consistent/env,PRESENT_EXISTS,ABSENT,PRESENT_NORMAL_EXISTS,ABSENT,NO_TRACKER,CONSISTENT,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\cmdc2.cmd,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\cmdc2.cmd,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\cmdc2.cmd,TRUE,096dbcb3e2688509f0150b12bf1c4e9987b1ed50aa5db3b947c4f4c27d0ac146,SKIP,SKIP,CONSISTENT
CEEC_png22.png-002,CONSISTENT,.png,BASELINE,CONSISTENT | UI=env(PRESENT_NORMAL_EXISTS)->png22.png | EXEC=env(PRESENT_NORMAL_EXISTS)->png22.png | fields: idlist=PRESENT_EXISTS env=PRESENT_NORMAL_EXISTS | outlier: - | grup: UI=EXEC=env (field UI juga yang dieksekusi) -> consistent/env,PRESENT_EXISTS,ABSENT,PRESENT_NORMAL_EXISTS,ABSENT,NO_TRACKER,CONSISTENT,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\png22.png,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\png22.png,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\png22.png,TRUE,9ffa6c7f72c138b145dbf958636b0bf1d47c41b84ecc5630cf6193b27a283a76,SKIP,SKIP,CONSISTENT
CEEC_exee.exe-013,CONSISTENT,.exe,BASELINE,CONSISTENT | UI=env(PRESENT_NORMAL_EXISTS)->exee.exe | EXEC=env(PRESENT_NORMAL_EXISTS)->exee.exe | fields: idlist=PRESENT_EXISTS env=PRESENT_NORMAL_EXISTS | outlier: - | grup: UI=EXEC=env (field UI juga yang dieksekusi) -> consistent/env,PRESENT_EXISTS,ABSENT,PRESENT_NORMAL_EXISTS,ABSENT,NO_TRACKER,CONSISTENT,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\exee.exe,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\exee.exe,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\exee.exe,TRUE,f698119bb8fea77cc656e155e763e7bf25af5a5feedfb17034625d5f03ea7e65,SKIP,SKIP,CONSISTENT
CEEC_png32.png-002,CONSISTENT,.png,BASELINE,CONSISTENT | UI=env(PRESENT_NORMAL_EXISTS)->png32.png | EXEC=env(PRESENT_NORMAL_EXISTS)->png32.png | fields: idlist=PRESENT_EXISTS env=PRESENT_NORMAL_EXISTS | outlier: - | grup: UI=EXEC=env (field UI juga yang dieksekusi) -> consistent/env,PRESENT_EXISTS,ABSENT,PRESENT_NORMAL_EXISTS,ABSENT,NO_TRACKER,CONSISTENT,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\png32.png,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\png32.png,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\png32.png,TRUE,394e98c3d06e443a280008ae4a6d7b30f981dab0eed7ec9d65a2939c5fb54ed0,SKIP,SKIP,CONSISTENT
CEEC_exee2.exe-013,CONSISTENT,.exe,BASELINE,CONSISTENT | UI=env(PRESENT_NORMAL_EXISTS)->exee2.exe | EXEC=env(PRESENT_NORMAL_EXISTS)->exee2.exe | fields: idlist=PRESENT_EXISTS env=PRESENT_NORMAL_EXISTS | outlier: - | grup: UI=EXEC=env (field UI juga yang dieksekusi) -> consistent/env,PRESENT_EXISTS,ABSENT,PRESENT_NORMAL_EXISTS,ABSENT,NO_TRACKER,CONSISTENT,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\exee2.exe,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\exee2.exe,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\exee2.exe,TRUE,4d9d25a4d6883f97266e794132adcf4d6de36b2a99a39817a66f8f277f701547,SKIP,SKIP,CONSISTENT
CEEC_pptx18.pptx-002,CONSISTENT,.pptx,BASELINE,CONSISTENT | UI=env(PRESENT_NORMAL_EXISTS)->pptx18.pptx | EXEC=env(PRESENT_NORMAL_EXISTS)->pptx18.pptx | fields: idlist=PRESENT_EXISTS env=PRESENT_NORMAL_EXISTS | outlier: - | grup: UI=EXEC=env (field UI juga yang dieksekusi) -> consistent/env,PRESENT_EXISTS,ABSENT,PRESENT_NORMAL_EXISTS,ABSENT,NO_TRACKER,CONSISTENT,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\pptx18.pptx,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\pptx18.pptx,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\pptx18.pptx,TRUE,1432c30304d5a27bf729e0fcdd3c0108a55268a1783773cd2d029c7bb28542cb,SKIP,SKIP,CONSISTENT
CEEC_vbsv.vbs-013,CONSISTENT,.vbs,BASELINE,CONSISTENT | UI=env(PRESENT_NORMAL_EXISTS)->vbsv.vbs | EXEC=env(PRESENT_NORMAL_EXISTS)->vbsv.vbs | fields: idlist=PRESENT_EXISTS env=PRESENT_NORMAL_EXISTS | outlier: - | grup: UI=EXEC=env (field UI juga yang dieksekusi) -> consistent/env,PRESENT_EXISTS,ABSENT,PRESENT_NORMAL_EXISTS,ABSENT,NO_TRACKER,CONSISTENT,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\vbsv.vbs,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\vbsv.vbs,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\vbsv.vbs,TRUE,c26d5c0a801dc53ae5b1a61ef6602890a773b36690adfe988445be9882666c3b,SKIP,SKIP,CONSISTENT
CEEC_pptx28.pptx-002,CONSISTENT,.pptx,BASELINE,CONSISTENT | UI=env(PRESENT_NORMAL_EXISTS)->pptx28.pptx | EXEC=env(PRESENT_NORMAL_EXISTS)->pptx28.pptx | fields: idlist=PRESENT_EXISTS env=PRESENT_NORMAL_EXISTS | outlier: - | grup: UI=EXEC=env (field UI juga yang dieksekusi) -> consistent/env,PRESENT_EXISTS,ABSENT,PRESENT_NORMAL_EXISTS,ABSENT,NO_TRACKER,CONSISTENT,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\pptx28.pptx,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\pptx28.pptx,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\pptx28.pptx,TRUE,f5d160fb44ef85f8ce75f67f855fb0cce431213579186b28dceb8109f013d118,SKIP,SKIP,CONSISTENT
CEEC_vbsv2.vbs-013,CONSISTENT,.vbs,BASELINE,CONSISTENT | UI=env(PRESENT_NORMAL_EXISTS)->vbsv2.vbs | EXEC=env(PRESENT_NORMAL_EXISTS)->vbsv2.vbs | fields: idlist=PRESENT_EXISTS env=PRESENT_NORMAL_EXISTS | outlier: - | grup: UI=EXEC=env (field UI juga yang dieksekusi) -> consistent/env,PRESENT_EXISTS,ABSENT,PRESENT_NORMAL_EXISTS,ABSENT,NO_TRACKER,CONSISTENT,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\vbsv2.vbs,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\vbsv2.vbs,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\vbsv2.vbs,TRUE,801d46a2ffa3a7e8f6038d6e564111cb5a02d36a417ce858346349450b4fb9b7,SKIP,SKIP,CONSISTENT
CEEC_pptx38.pptx-002,CONSISTENT,.pptx,BASELINE,CONSISTENT | UI=env(PRESENT_NORMAL_EXISTS)->pptx38.pptx | EXEC=env(PRESENT_NORMAL_EXISTS)->pptx38.pptx | fields: idlist=PRESENT_EXISTS env=PRESENT_NORMAL_EXISTS | outlier: - | grup: UI=EXEC=env (field UI juga yang dieksekusi) -> consistent/env,PRESENT_EXISTS,ABSENT,PRESENT_NORMAL_EXISTS,ABSENT,NO_TRACKER,CONSISTENT,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\pptx38.pptx,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\pptx38.pptx,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\pptx38.pptx,TRUE,e0fa90fdd122ae2e84e8b39ce4033251270d573b69aec3b37153b45c77d74f85,SKIP,SKIP,CONSISTENT
CEEC_cmdc.cmd-014,CONSISTENT,.cmd,BASELINE,CONSISTENT | UI=env(PRESENT_NORMAL_EXISTS)->cmdc.cmd | EXEC=env(PRESENT_NORMAL_EXISTS)->cmdc.cmd | fields: idlist=PRESENT_EXISTS env=PRESENT_NORMAL_EXISTS | outlier: - | grup: UI=EXEC=env (field UI juga yang dieksekusi) -> consistent/env,PRESENT_EXISTS,ABSENT,PRESENT_NORMAL_EXISTS,ABSENT,NO_TRACKER,CONSISTENT,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\cmdc.cmd,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\cmdc.cmd,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\cmdc.cmd,TRUE,32e977b49b38350f074a1f88d3ff29f6bfb0891241bed2d3ed5a77bf1045aa27,SKIP,SKIP,CONSISTENT
CEEC_rar17.rar-002,CONSISTENT,.rar,BASELINE,CONSISTENT | UI=env(PRESENT_NORMAL_EXISTS)->rar17.rar | EXEC=env(PRESENT_NORMAL_EXISTS)->rar17.rar | fields: idlist=PRESENT_EXISTS env=PRESENT_NORMAL_EXISTS | outlier: - | grup: UI=EXEC=env (field UI juga yang dieksekusi) -> consistent/env,PRESENT_EXISTS,ABSENT,PRESENT_NORMAL_EXISTS,ABSENT,NO_TRACKER,CONSISTENT,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\rar17.rar,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\rar17.rar,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\rar17.rar,TRUE,5e8794a20dd00643944e9976436d3f565529d673fd825c2428127d552cf2cdbd,SKIP,SKIP,CONSISTENT
CEEC_cmdc2.cmd-014,CONSISTENT,.cmd,BASELINE,CONSISTENT | UI=env(PRESENT_NORMAL_EXISTS)->cmdc2.cmd | EXEC=env(PRESENT_NORMAL_EXISTS)->cmdc2.cmd | fields: idlist=PRESENT_EXISTS env=PRESENT_NORMAL_EXISTS | outlier: - | grup: UI=EXEC=env (field UI juga yang dieksekusi) -> consistent/env,PRESENT_EXISTS,ABSENT,PRESENT_NORMAL_EXISTS,ABSENT,NO_TRACKER,CONSISTENT,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\cmdc2.cmd,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\cmdc2.cmd,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\cmdc2.cmd,TRUE,a96ae267c59b0d670bd75d665998e04c9d13fd8612be3add43440cb8af4d736e,SKIP,SKIP,CONSISTENT
CEEC_rar27.rar-002,CONSISTENT,.rar,BASELINE,CONSISTENT | UI=env(PRESENT_NORMAL_EXISTS)->rar27.rar | EXEC=env(PRESENT_NORMAL_EXISTS)->rar27.rar | fields: idlist=PRESENT_EXISTS env=PRESENT_NORMAL_EXISTS | outlier: - | grup: UI=EXEC=env (field UI juga yang dieksekusi) -> consistent/env,PRESENT_EXISTS,ABSENT,PRESENT_NORMAL_EXISTS,ABSENT,NO_TRACKER,CONSISTENT,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\rar27.rar,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\rar27.rar,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\rar27.rar,TRUE,9babd32e3f91a6bc6887075e722d394c0bd9746c3bd152d4d234b26a7da5726c,SKIP,SKIP,CONSISTENT
CEEC_exee.exe-014,CONSISTENT,.exe,BASELINE,CONSISTENT | UI=env(PRESENT_NORMAL_EXISTS)->exee.exe | EXEC=env(PRESENT_NORMAL_EXISTS)->exee.exe | fields: idlist=PRESENT_EXISTS env=PRESENT_NORMAL_EXISTS | outlier: - | grup: UI=EXEC=env (field UI juga yang dieksekusi) -> consistent/env,PRESENT_EXISTS,ABSENT,PRESENT_NORMAL_EXISTS,ABSENT,NO_TRACKER,CONSISTENT,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\exee.exe,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\exee.exe,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\exee.exe,TRUE,f316043240ca9dfed683e16ab52fa4b86dbc1e35bd2c0c26909adf3f2cc0930c,SKIP,SKIP,CONSISTENT
CEEC_rar37.rar-002,CONSISTENT,.rar,BASELINE,CONSISTENT | UI=env(PRESENT_NORMAL_EXISTS)->rar37.rar | EXEC=env(PRESENT_NORMAL_EXISTS)->rar37.rar | fields: idlist=PRESENT_EXISTS env=PRESENT_NORMAL_EXISTS | outlier: - | grup: UI=EXEC=env (field UI juga yang dieksekusi) -> consistent/env,PRESENT_EXISTS,ABSENT,PRESENT_NORMAL_EXISTS,ABSENT,NO_TRACKER,CONSISTENT,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\rar37.rar,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\rar37.rar,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\rar37.rar,TRUE,5826395a472d1799d772f2ccd9c2909ab856a84dd48463a394a3129bf28182a6,SKIP,SKIP,CONSISTENT
CEEC_exee2.exe-014,CONSISTENT,.exe,BASELINE,CONSISTENT | UI=env(PRESENT_NORMAL_EXISTS)->exee2.exe | EXEC=env(PRESENT_NORMAL_EXISTS)->exee2.exe | fields: idlist=PRESENT_EXISTS env=PRESENT_NORMAL_EXISTS | outlier: - | grup: UI=EXEC=env (field UI juga yang dieksekusi) -> consistent/env,PRESENT_EXISTS,ABSENT,PRESENT_NORMAL_EXISTS,ABSENT,NO_TRACKER,CONSISTENT,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\exee2.exe,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\exee2.exe,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\exee2.exe,TRUE,653406cf14eb745616c26dfc29e23dff09ad28395d2aecb7c18b9c68b47e688d,SKIP,SKIP,CONSISTENT
CEEC_text11.txt-002,CONSISTENT,.txt,BASELINE,CONSISTENT | UI=env(PRESENT_NORMAL_EXISTS)->text11.txt | EXEC=env(PRESENT_NORMAL_EXISTS)->text11.txt | fields: idlist=PRESENT_EXISTS env=PRESENT_NORMAL_EXISTS | outlier: - | grup: UI=EXEC=env (field UI juga yang dieksekusi) -> consistent/env,PRESENT_EXISTS,ABSENT,PRESENT_NORMAL_EXISTS,ABSENT,NO_TRACKER,CONSISTENT,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\text11.txt,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\text11.txt,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\text11.txt,TRUE,fa4d84aecc4ab69ffd7f57345571d4df20d65d85ec8034783a8f2b9631003818,SKIP,SKIP,CONSISTENT
